FILENAME | WORD_COUNT | HAS_SPECIFIC_DATA | HAS_UNIQUE_CONTENT | TEMPLATE_PHRASES_COUNT | DUPLICATE_CONCLUSIONS | GRADE | NOTES
medical-dermatology/skin-of-color/central-centrifugal-cicatricial-alopecia.html | 332 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/chemical-peels-for-dark-skin-safe-approach.html | 883 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/chemical-peels-skin-of-color.html | 376 | N | Y | 6 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); HEAVY_TEMPLATE_USE(6)
medical-dermatology/skin-of-color/chemical-relaxer-damage-hair-and-scalp-burns.html | 851 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/clinical-trial-diversity-skin-of-color-representation.html | 854 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/cosmetic-dermatology-for-darker-skin-tones.html | 898 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/culturally-competent-skincare-routines.html | 396 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/dermatology-access-disparities-closing-the-gap.html | 853 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/dermatosis-papulosa-nigra.html | 292 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/disparities-dermatology.html | 319 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/eczema-skin-of-color.html | 406 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/finding-a-dermatologist-for-skin-of-color.html | 915 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/hair-care-practices-dermatologic-health.html | 469 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/hydroquinone-in-skin-of-color-safe-usage-guide.html | 884 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/hypertrophic-scars-dark-skin.html | 321 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/hypertrophic-scars-in-skin-of-color-treatment-guide.html | 900 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/index.html | 1283 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(7)
medical-dermatology/skin-of-color/keloid-formation-why-darker-skin-is-more-susceptible.html | 847 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/keloid-management-skin-of-color.html | 321 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/keloid-prevention-after-surgery-in-dark-skin.html | 920 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/laser-safety-dark-skin.html | 375 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/laser-treatment-safety-in-darker-skin-tones.html | 915 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/melasma-darker-skin-tones.html | 336 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/melasma-treatment-in-skin-of-color-special-considerations.html | 903 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/misdiagnosis-in-dark-skin-recognizing-conditions-differently.html | 875 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/natural-hair-care-preventing-traction-alopecia.html | 853 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/post-inflammatory-hyperpigmentation-in-dark-skin.html | 884 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(30)
medical-dermatology/skin-of-color/post-inflammatory-hyperpigmentation-pih.html | 298 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); GENERIC_RISK_FACTORS(10)
medical-dermatology/skin-of-color/post-inflammatory-hypopigmentation.html | 350 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); GENERIC_RISK_FACTORS(12)
medical-dermatology/skin-of-color/protective-hairstyles-reducing-hair-damage.html | 833 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/pseudofolliculitis-barbae-razor-bumps-in-dark-skin.html | 835 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/pseudofolliculitis-barbae-razor-bumps.html | 280 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/skin-cancer-detection-dark-skin.html | 471 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/skin-cancer-in-dark-skin-delayed-diagnosis-risks.html | 887 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/sunscreen-for-dark-skin-protection-without-white-cast.html | 877 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
medical-dermatology/skin-of-color/sunscreen-melanin-rich-skin.html | 473 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/traction-alopecia-textured-hair.html | 391 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
medical-dermatology/skin-of-color/vitiligo-dark-skin.html | 318 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/advancement-flaps-reconstruction.html | 327 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/advancement-flaps-sliding-tissue-for-wound-closure.html | 837 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/choosing-mohs-surgeon.html | 441 | N | Y | 5 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); HEAVY_TEMPLATE_USE(5)
surgical-dermatology/mohs-surgery/cryosurgery-freezing-skin-lesions-with-liquid-nitrogen.html | 829 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/cryosurgery-skin-lesions.html | 348 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/curettage-electrodesiccation.html | 381 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/electrosurgery-electrodesiccation-and-curettage.html | 818 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/elliptical-excision-standard-surgical-removal.html | 832 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/excisional-biopsy-diagnostic-and-therapeutic-removal.html | 833 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/excisional-surgery-skin-lesions.html | 318 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/full-thickness-skin-grafts-complete-skin-transfer.html | 849 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/full-thickness-skin-grafts.html | 356 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/hemostasis-in-skin-surgery-controlling-bleeding.html | 868 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/incisional-biopsy.html | 290 | N | N | 5 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); HEAVY_TEMPLATE_USE(5)
surgical-dermatology/mohs-surgery/index.html | 1473 | N | Y | 0 | N | PASS | OK
surgical-dermatology/mohs-surgery/local-flap-repair-after-skin-cancer-surgery.html | 919 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/managing-surgical-scars-minimizing-visible-marks.html | 852 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/mohs-micrographic-surgery-overview.html | 319 | Y | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/mohs-surgery-basal-cell-carcinoma.html | 380 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/mohs-surgery-day-what-to-expect.html | 382 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/mohs-surgery-for-basal-cell-carcinoma-highest-cure-rate.html | 908 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/mohs-surgery-for-squamous-cell-carcinoma.html | 897 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/mohs-surgery-melanoma.html | 309 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/mohs-surgery-on-the-ear-special-considerations.html | 885 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/mohs-surgery-on-the-nose-preserving-function-and-appearance.html | 893 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/mohs-surgery-recovery-timeline.html | 391 | Y | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/mohs-surgery-squamous-cell-carcinoma.html | 340 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/mohs-surgery-step-by-step-the-procedure-explained.html | 857 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/mohs-surgery-technique-step-by-step.html | 323 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/mohs-surgery-vs-standard-excision.html | 476 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/mohs-surgery-vs-wide-local-excision-comparing-approaches.html | 902 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/post-mohs-wound-care-healing-after-surgery.html | 857 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/punch-biopsy-small-circular-skin-sample.html | 842 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/punch-biopsy-technique.html | 315 | N | Y | 5 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4); HEAVY_TEMPLATE_USE(5)
surgical-dermatology/mohs-surgery/rotation-flaps-circular-movement-wound-closure.html | 833 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/rotation-flaps-reconstruction.html | 327 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/scar-management-mohs-surgery.html | 508 | N | Y | 7 | Y | FAIL | DUPLICATE_CONCLUSIONS(4); HEAVY_TEMPLATE_USE(7)
surgical-dermatology/mohs-surgery/second-intention-healing-when-wounds-heal-naturally.html | 853 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/sentinel-lymph-node-biopsy-dermatology.html | 355 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/shave-excision-surface-level-lesion-removal.html | 840 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/shave-removal-technique.html | 385 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/skin-cancer-recurrence-rates-procedures.html | 378 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/slow-mohs-modified-technique-for-complex-cases.html | 844 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/split-thickness-skin-grafts-partial-skin-harvest.html | 857 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/split-thickness-skin-grafts.html | 354 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/surgical-margins-skin-cancer.html | 408 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/surgical-wound-infection-signs-when-to-call-your-doctor.html | 878 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/suture-types-in-dermatologic-surgery.html | 880 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/transposition-flaps-moving-adjacent-tissue.html | 832 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/transposition-flaps.html | 318 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/mohs-surgery/what-is-mohs-surgery-complete-patient-guide.html | 866 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/wide-local-excision-for-melanoma-margin-guidelines.html | 885 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/mohs-surgery/wound-care-after-skin-surgery.html | 361 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/acne-scar-treatment-comprehensive-revision-guide.html | 853 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/actinic-keratosis-treatment-freezing-creams-and-pdt.html | 851 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/blepharoplasty-eyelid-surgery-in-dermatology.html | 817 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/dermabrasion-mechanical-skin-resurfacing.html | 816 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/dermabrasion-technique.html | 318 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/dermatofibroma-diagnosis-and-removal-options.html | 817 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/ear-lobe-repair-torn-and-stretched-piercings.html | 860 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/ear-reconstruction-mohs.html | 301 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/earlobe-repair.html | 307 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/electrosurgery-dermatology.html | 302 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/epidermoid-cyst-excision.html | 275 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/epidermoid-cyst-removal-complete-excision-guide.html | 853 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/ganglion-cyst-wrist-and-hand-lumps.html | 843 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/hidradenitis-suppurativa-surgery-deroofing-and-excision.html | 858 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/hidradenitis-suppurativa-surgery.html | 353 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/hs-deroofing-procedure.html | 334 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/hs-incision-drainage.html | 300 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/hs-wide-excision.html | 370 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/hypertrophic-scar-management-prevention-and-treatment.html | 850 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/index.html | 1371 | N | Y | 0 | N | PASS | OK
surgical-dermatology/procedures/ingrown-toenail-surgery-partial-nail-avulsion.html | 850 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/keloid-excision-adjuvant.html | 308 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/keloid-treatment-flattening-raised-scars.html | 836 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/laser-assisted-surgery-dermatology.html | 293 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/lipoma-removal-fatty-tumor-excision.html | 836 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/lipoma-removal-surgical.html | 271 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/liposuction-dermatologic-surgeon-approach.html | 819 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/local-anesthesia-skin-surgery.html | 333 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/matricectomy-matrix-ablation.html | 318 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/matricectomy-permanent-nail-removal.html | 824 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/milia-extraction-tiny-cyst-removal.html | 841 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/mole-removal-methods-and-what-to-expect.html | 838 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/mole-removal-when-how.html | 268 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/nail-bed-repair-trauma-and-reconstruction.html | 850 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/nail-biopsy-diagnosing-nail-disorders.html | 841 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/nose-reconstruction-mohs.html | 345 | N | N | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/partial-nail-avulsion.html | 340 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/pilar-cyst-removal-scalp-cyst-surgery.html | 850 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/pilar-cyst-removal.html | 295 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/pilonidal-cyst-surgery.html | 307 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/rhinophyma-surgery-nasal-skin-reduction.html | 833 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/scar-revision-surgery.html | 265 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/seborrheic-keratosis-removal-benign-growth-treatment.html | 858 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/skin-tag-removal-methods.html | 317 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/skin-tag-removal-simple-office-procedure.html | 850 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/subcision-for-rolling-acne-scars.html | 886 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/subungual-hematoma-drainage-blood-under-the-nail.html | 851 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/suture-techniques-dermatology.html | 323 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/tca-cross-chemical-reconstruction-for-ice-pick-scars.html | 836 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/total-nail-avulsion.html | 361 | N | Y | 3 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/tumescent-anesthesia.html | 349 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/procedures/wart-removal-freezing-burning-and-laser-options.html | 845 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/procedures/wart-surgery-topical-failure.html | 304 | Y | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/activity-restrictions-after-dermatologic-surgery.html | 879 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/allergic-reactions-to-sutures-and-dressings.html | 896 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/anesthesia-options-dermatologic-surgery-local-nerve-blocks.html | 428 | N | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/dehiscence-when-surgical-wounds-open.html | 818 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/diet-nutrition-wound-healing-protein-vitamins.html | 414 | Y | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/hematoma-after-skin-surgery-causes-treatment.html | 383 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/hematoma-after-skin-surgery-management-guide.html | 871 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/index.html | 873 | N | Y | 0 | N | PASS | OK
surgical-dermatology/pre-post-op/infection-prevention-after-skin-surgery-antibiotic-guidelines.html | 410 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/managing-surgical-scars-silicone-pressure-therapy-steroid-injections.html | 330 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/medications-stop-before-skin-surgery-blood-thinners-supplements.html | 396 | N | Y | 1 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/medications-to-stop-before-skin-surgery.html | 896 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/moist-wound-healing-why-its-better-than-dry.html | 853 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/nerve-damage-after-skin-surgery-prevention-recovery.html | 384 | N | Y | 0 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/nutrition-for-wound-healing-key-vitamins-and-minerals.html | 866 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/phases-of-wound-healing-what-to-expect.html | 873 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/post-surgical-wound-care-day-by-day-instructions.html | 850 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/pre-op-nutrition-eating-for-better-healing.html | 841 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/pre-surgical-skin-assessment-what-your-dermatologist-checks.html | 849 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/preparing-dermatologic-surgery-pre-operative-guide.html | 393 | Y | Y | 2 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/preparing-your-skin-for-laser-treatment.html | 901 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/showering-after-skin-surgery-when-its-safe.html | 873 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/silicone-gel-sheets-for-scar-prevention.html | 896 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/steri-strip-care-when-and-how-to-remove.html | 836 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
surgical-dermatology/pre-post-op/sun-protection-after-dermatologic-surgery-scar-management.html | 437 | N | Y | 4 | Y | FAIL | SHORT_CONTENT; DUPLICATE_CONCLUSIONS(4)
surgical-dermatology/pre-post-op/surgical-site-infection-prevention-and-early-signs.html | 852 | Y | Y | 0 | N | PASS | GENERIC_RISK_FACTORS(13)
